id,description
7381|Graduate Work 2017 from Rina Okada, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>Hold up minerals and natural stones to the sunlight. Search for the shapes where light shines through and the shapes of shadows. The process of a small spot gradually finding its own form.<br><br>(Source: Geidai Animation)
3825|The second cour of the second season of <i>Maou Gakuin no Futekigousha</i>.
7382|Graduate Work 2017, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.<br><br>Self-replicating entities that have evolved on different planets merge and proliferate exponentially. In search of more energy sources, they consume other stars.<br><br>(Source: Geidai Animation)
14183|None
3826|The story is set in a Japan that is ravaged by plague-like rust, and details the journey of the strongest mushroom hunter Bisco Akaboshi and young doctor Milo Nekoyanagi and their search for the legendary medicinal mushroom “Sabikui”, believed to be the cure for the rust.
7384|Story about a girl and her cat Meow.Note: Produced by Yoyogi Animation School and created entirely by its students from various departments, most likely not for commercial purposes. 
7385|On their way to another village, two children are looking for a shortcut through the mountain, but instead stumble into an amusement park called Violence Voyager, and everything goes wrong.
3828|None
7386|A girl who fell from the skies and lost her past Deemo who plays the piano all alone in the world of the treehouse an accidental encounter between the two. The music flows as the fingers hit the piano keys. The start of a fairytale journey has begun...<br><br>'Before turning to leave, don't forget to say one last goodbye.'<br><br>(Source: Anime News Network)
14187|The second season of <i>Meichuxi De Yinyangshi Yijia</i>
3829|
7388|A short film by Okamoto Tadanari.
7389|Graduate work from Mai Yamaguchi 2018 TAMA Art University with music from Yuta Uraki.
3830|None
7390|A short film by Okamoto Tadanari.
7391|Short animated film by Tadanari Okamoto.
7392|A short film by Okamoto Tadanari.
1898|Shimajiro a tiger boy, Mimirin a rabbit girl, Torippii a parrot boy, Ramurin a sheep girl has an adventure in challenge island where they live.
7393|A short film by Okamoto Tadanari.
14199|An original anime series created in cooperation with Kanagawa Prefecture.
3297|This Korean and Chinese co-production series focuses on Tao, a young boy with magical powers, as he attends school to become a wizard. Each episode was composed of two stories.<br><br>(Source: Wiki)
7395|The evolution of man. In 1989, Tadanari Okamoto made a slightly re-edited version.
7396|FLOAT (trailer) from studio SUSPENDERS directed by Kohei Yoshino.
14203|Kana Kana Kazoku picture drama style Alice in Wonderland interpretation of Kanagawa Prefecture's tourism sights.
3835|
7398|A 88-minute theatrical recut of the original Takarajima TV series.
7400|Ruby, Garnet, and the other familiar, jewel-eyed Jewelpet characters are suddenly going on a school trip with the teacher Iruka to China's Sichuan Province. However, there is something odd about the tour conductor, driver, and guide on their sightseeing bus as it heads towards its true destination.<br><br>(Source: Anime News Network)
1900|
7402|An educational movie produced based on "The Development of the Train" in a pre-war elementary school Japanese reader (vol. 9). Animation and real-life images are used together to support children's understanding.
14207|This is the first part of a 4 parts story which consist of "spring" (this season), "summer" (season 5 part 2), "fall" (season 6 part 1), "winter" (season 6 part 2)
14209|None
3299|During ancient times, the hostile jellyfish-like aliens invaded Earth. One of the genius ape-man possessed the high-technology Dinosaur Configurator and defeated the aliens and saved the world. <br><br>In present days, Configuration Technology has changed the entire world. Andy, Toothy and Hero have to defend together with the Super Force the world from the criminal scientist "The Mole" and the Space Jellyfish leader that invaded Earth millions years ago. The Space Jellyfish leader is trapped on Earth for many years and hopes to gain back its energy to conquer Earth again. <br><br>Andy and his friends need to train and defend the Earth with their hi-tech robots -- The Configurators!<br><br>(Source: CHINAnimax)
14211|Formally a paradise for all cats, the Cat Land Purpetua has been invaded and occupied by the dark lord AN, aided by his enslaved mutant monsters. The evil chaos reigns throughout the Purpetua and leads everything down to a wrong path. Only Jing-Ju Cats can overthrow An and resist the forces of evil chaos.<br><br>A cat named LIL'PAI from the Clangour Town was once rescued by a Jing-Ju Cat at a very young age. He swore to be a great Jing-Ju Cat when he grows up. Once in a fight with monsters, he met the descendants of Jing-Ju Cats WU, ZAD and JEAN, and started to learn Kung Fu from their master Tang Ming and Granny GIN. The young LIL'PAI had neither blue blood nor outstanding talents. However, because of his amazing endeavor and the will of never giving up, he had succeeded through many trials and tribulations. LIL'PAI and his fellow Jing-Ju Cats rejoin forces to defeat the evil threat, reclaim their home and restore the peace in their land.<br><br>(Source: Dazzling Star)
7403|A series of ten short stories featuring anthropomorphic animals animated with yarn by Tadanari Okamoto, and music by Yasuo Higuchi. "Looking at the mischiefs and soldiers in the story, the kids themselves can be kind, kind, beauty, miserable, I hope to discover something, I created it with such a wish."
3838|The fourth season of <i>Yama no Susume</i>.
7404|One day the protagonist watches a movie with friends. She finds the film to be boring and reveals her discontent, but somehow nobody agrees with her.<br><br>1st year work 2017, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation<br><br>(Source:  Geidai Animation)
7405|1st year work 2017, Tokyo University of the Arts, Graduate School of Film and New Media, Department of Animation.Yuki-jinja Shrine is located in Kurama, Kyoto. Every year, a unique fire festival is held at the shrine. This film mixes documentary and fantasy to depict the people, deities, and spirits who create the festival together. (Source: Geidai Animation)
7406|Run Ra Run is the first year graduate work from Miki Tanaka, and won the design prize 2008 from the Tokyo University of the Arts.
